age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
32,Private,203674,Assoc-acdm,12,Divorced,Prof-specialty,Unmarried,White,Female,0,880,36,United-States,<=50K
46,Private,65353,Some-college,10,Divorced,Transport-moving,Own-child,White,Male,3325,0,55,United-States,<=50K
31,Private,150309,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,90,United-States,<=50K
35,Private,255702,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,27,United-States,<=50K
55,Private,193130,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,1887,40,United-States,>50K
42,Self-emp-inc,443508,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
31,Private,288825,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,5013,0,40,United-States,<=50K
76,Unknown,191024,Bachelors,13,Married-civ-spouse,Unknown,Husband,White,Male,0,0,30,United-States,<=50K
20,Private,278155,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
38,State-gov,22245,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
38,Private,237608,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,2444,45,United-States,>50K
33,Private,198660,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,99999,0,56,United-States,>50K
30,Unknown,159159,Some-college,10,Married-civ-spouse,Unknown,Wife,White,Female,0,0,30,United-States,<=50K
31,Local-gov,357954,Assoc-acdm,12,Never-married,Tech-support,Not-in-family,White,Male,0,0,20,United-States,<=50K
62,Private,254534,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
23,Local-gov,40021,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,70,United-States,<=50K
31,Private,374833,1st-4th,2,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Mexico,<=50K
30,Private,271710,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,7298,0,50,United-States,>50K
33,Private,198003,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,50,United-States,>50K
53,Private,424079,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,55,United-States,>50K
48,Local-gov,378221,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,Mexico,>50K
46,Private,121124,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States,>50K
50,Self-emp-inc,158294,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,80,United-States,>50K
50,Private,63000,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,>50K
28,Private,286452,10th,6,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K
62,Local-gov,206063,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,0,0,45,United-States,<=50K
62,Private,81116,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Male,0,1974,40,United-States,<=50K
90,Private,311184,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,20,Unknown,<=50K
41,Private,130126,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,80,United-States,>50K
20,Private,24008,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,24,United-States,<=50K
26,Private,164488,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,10,United-States,<=50K
26,Private,94477,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,7298,0,55,United-States,>50K
50,State-gov,24185,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,38,United-States,>50K
24,Private,275691,11th,7,Never-married,Transport-moving,Own-child,White,Male,0,0,39,United-States,<=50K
51,Federal-gov,40808,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,0,0,43,United-States,<=50K
39,Private,237713,Prof-school,15,Married-civ-spouse,Sales,Husband,White,Male,0,2415,99,United-States,>50K
47,Private,151087,HS-grad,9,Separated,Prof-specialty,Other-relative,Other,Female,0,0,40,Puerto-Rico,<=50K
19,Private,178811,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Black,Female,0,0,20,United-States,<=50K
32,Private,857532,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Black,Male,0,0,40,United-States,<=50K
18,Private,469921,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K
26,Private,238768,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,60,United-States,<=50K
64,Self-emp-inc,307786,1st-4th,2,Married-civ-spouse,Sales,Husband,White,Male,0,0,20,United-States,<=50K
31,Private,323069,Assoc-acdm,12,Divorced,Sales,Unmarried,White,Female,0,880,45,United-States,<=50K
20,Private,400443,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,<=50K
42,Private,303388,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,65,United-States,<=50K
23,Private,695136,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,30,United-States,<=50K
45,Private,82797,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
71,Unknown,52171,7th-8th,4,Divorced,Unknown,Unmarried,White,Male,0,0,45,United-States,<=50K
41,Private,174540,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,4,United-States,<=50K
21,Private,113163,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,50,United-States,<=50K
34,Private,97306,Bachelors,13,Divorced,Craft-repair,Unmarried,White,Female,0,0,25,United-States,<=50K
29,Private,183639,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,97,United-States,<=50K
52,Self-emp-inc,334273,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,65,United-States,>50K
23,Private,45317,Some-college,10,Separated,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
17,Private,231439,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,30,United-States,<=50K
32,Private,459007,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,90,United-States,<=50K
61,Private,107438,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,1651,40,United-States,<=50K
35,Private,30916,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,>50K
56,Private,318450,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,80,United-States,>50K
38,Private,101978,Some-college,10,Separated,Machine-op-inspct,Not-in-family,White,Male,0,2258,55,United-States,>50K
31,Private,163303,Assoc-voc,11,Divorced,Sales,Own-child,White,Female,0,0,38,United-States,<=50K
56,Private,392160,HS-grad,9,Widowed,Sales,Unmarried,White,Female,0,0,25,Mexico,<=50K
57,Private,300104,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,84,United-States,>50K
22,Private,200109,HS-grad,9,Married-civ-spouse,Priv-house-serv,Wife,White,Female,4508,0,40,United-States,<=50K
59,Private,153484,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,15024,0,50,United-States,>50K
34,Private,180284,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,United-States,<=50K
33,Self-emp-not-inc,272359,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,7298,0,80,United-States,>50K
18,Private,32059,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
45,Private,67716,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,10520,0,48,United-States,>50K
80,Private,252466,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,24,United-States,<=50K
45,Private,47314,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1902,40,Unknown,>50K
60,Self-emp-not-inc,168223,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,30,United-States,<=50K
65,Private,350498,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,10605,0,20,United-States,>50K
61,Private,180418,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
35,Self-emp-not-inc,225399,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,8614,0,40,United-States,>50K
39,Private,46028,Some-college,10,Divorced,Other-service,Unmarried,White,Female,0,0,60,United-States,<=50K
50,Private,99307,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5013,0,45,United-States,<=50K
36,Private,174938,Bachelors,13,Divorced,Tech-support,Unmarried,White,Male,0,0,20,United-States,<=50K
29,Private,259226,11th,7,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,48,United-States,<=50K
36,Private,255454,HS-grad,9,Never-married,Craft-repair,Own-child,Black,Male,0,0,30,United-States,<=50K
58,Unknown,53481,Bachelors,13,Married-civ-spouse,Unknown,Husband,White,Male,0,0,70,United-States,<=50K
31,Private,47151,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,56,United-States,<=50K
35,State-gov,126569,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,40,United-States,>50K
20,Unknown,304076,11th,7,Never-married,Unknown,Own-child,Black,Female,0,0,20,United-States,<=50K
35,Private,381583,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,0,45,United-States,>50K
36,Private,107916,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,2002,40,United-States,<=50K
37,Private,245053,Some-college,10,Divorced,Handlers-cleaners,Own-child,White,Male,0,1504,40,United-States,<=50K
48,Private,237525,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,65,United-States,>50K
65,Self-emp-not-inc,131417,5th-6th,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,1797,0,21,United-States,<=50K
60,Local-gov,232769,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,20,United-States,<=50K
59,Private,182460,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,30,United-States,>50K
56,Private,265086,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
31,Local-gov,58624,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
36,Private,185325,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,37,United-States,<=50K
40,Private,179717,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,1564,60,United-States,>50K
23,Federal-gov,173851,HS-grad,9,Never-married,Armed-Forces,Not-in-family,White,Male,0,0,8,United-States,<=50K
51,Local-gov,108435,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,80,United-States,>50K
21,Private,119474,HS-grad,9,Never-married,Other-service,Other-relative,White,Female,0,0,40,United-States,<=50K
28,Private,112403,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Male,2354,0,40,United-States,<=50K
49,Local-gov,119904,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,7688,0,30,United-States,>50K
45,Private,233511,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,60,United-States,>50K
66,Private,33619,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,4,United-States,<=50K
42,Private,202872,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,12,United-States,<=50K
29,Private,174419,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,0,30,United-States,<=50K
26,Private,104045,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,30,United-States,<=50K
30,Private,89625,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,5,United-States,>50K
47,Private,175925,10th,6,Married-civ-spouse,Sales,Husband,White,Male,0,2179,52,United-States,<=50K
35,Private,114605,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,25,United-States,<=50K
41,Private,182108,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,27828,0,35,United-States,>50K
44,Private,160574,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,65,United-States,>50K
38,Self-emp-not-inc,255503,11th,7,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,55,United-States,<=50K
56,Self-emp-inc,24127,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,54,United-States,>50K
26,Federal-gov,95806,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,3325,0,40,United-States,<=50K
50,Self-emp-inc,219420,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K
27,Private,204497,10th,6,Divorced,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Male,0,0,75,United-States,<=50K
62,Local-gov,159908,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,1258,38,United-States,<=50K
34,Private,430554,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
45,Private,242391,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K
44,Private,83508,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Female,2354,0,99,United-States,<=50K
25,Unknown,12285,Some-college,10,Never-married,Unknown,Not-in-family,Amer-Indian-Eskimo,Female,0,0,20,United-States,<=50K
60,Self-emp-not-inc,166153,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K
23,Private,363219,Some-college,10,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,6,United-States,<=50K
20,Unknown,24395,Some-college,10,Never-married,Unknown,Unmarried,White,Female,0,0,20,United-States,<=50K
27,Private,31659,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1887,60,United-States,>50K
33,Local-gov,55921,Assoc-voc,11,Never-married,Protective-serv,Not-in-family,White,Male,0,0,70,United-States,<=50K
28,Private,375313,HS-grad,9,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Male,0,0,50,United-States,<=50K
52,Private,370552,Preschool,1,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,El-Salvador,<=50K
32,Private,426467,1st-4th,2,Never-married,Craft-repair,Not-in-family,White,Male,3674,0,40,Guatemala,<=50K
46,Self-emp-not-inc,197836,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1672,50,United-States,<=50K
38,Private,160192,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2051,44,United-States,<=50K
44,Unknown,468706,HS-grad,9,Married-civ-spouse,Unknown,Husband,Black,Male,0,0,40,United-States,<=50K
42,Private,337629,12th,8,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,60,Unknown,>50K
59,Self-emp-inc,31359,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,80,United-States,>50K
21,Private,122322,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,60,United-States,<=50K
44,Private,275094,1st-4th,2,Never-married,Other-service,Own-child,White,Male,0,0,10,United-States,<=50K
40,Private,139193,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,1980,48,United-States,<=50K
64,Unknown,178556,10th,6,Married-civ-spouse,Unknown,Husband,White,Male,0,0,56,United-States,>50K
51,Self-emp-inc,28765,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
22,Private,203894,Some-college,10,Never-married,Transport-moving,Not-in-family,White,Female,0,0,24,United-States,<=50K
50,Private,77905,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,8,United-States,<=50K
26,Private,181666,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,40,United-States,<=50K
49,Self-emp-not-inc,107597,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,14084,0,30,United-States,>50K
29,Private,87905,HS-grad,9,Divorced,Other-service,Not-in-family,White,Male,10520,0,40,United-States,>50K
37,State-gov,354929,Assoc-acdm,12,Divorced,Protective-serv,Not-in-family,Black,Male,0,0,38,United-States,<=50K
26,Local-gov,80485,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,38,United-States,<=50K
37,Federal-gov,129573,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,72,Unknown,>50K
40,Local-gov,24763,Some-college,10,Divorced,Transport-moving,Unmarried,White,Male,6849,0,40,United-States,<=50K
29,Private,82393,HS-grad,9,Married-civ-spouse,Other-service,Own-child,Asian-Pac-Islander,Male,0,0,25,Philippines,<=50K
51,Self-emp-inc,103995,Assoc-acdm,12,Never-married,Sales,Not-in-family,White,Female,0,0,25,United-States,<=50K
60,Local-gov,255711,Bachelors,13,Widowed,Prof-specialty,Unmarried,White,Female,0,0,60,United-States,>50K
22,Private,240817,HS-grad,9,Never-married,Sales,Own-child,White,Female,2597,0,40,United-States,<=50K
48,Private,38950,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States,>50K
17,Private,168203,7th-8th,4,Never-married,Farming-fishing,Other-relative,Other,Male,0,0,40,Mexico,<=50K
36,Local-gov,61778,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,United-States,>50K
36,Private,83089,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,7298,0,40,Mexico,>50K
39,Private,203763,Doctorate,16,Divorced,Prof-specialty,Unmarried,White,Female,0,0,80,United-States,<=50K
77,Self-emp-not-inc,72931,7th-8th,4,Married-spouse-absent,Adm-clerical,Not-in-family,White,Male,0,0,20,Italy,>50K
19,Private,198663,HS-grad,9,Never-married,Tech-support,Own-child,White,Male,0,0,40,United-States,<=50K
41,Private,428499,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1485,50,United-States,>50K
23,Private,45834,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,<=50K
56,Private,34626,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,1980,40,United-States,<=50K
80,Private,249983,7th-8th,4,Widowed,Other-service,Not-in-family,White,Female,0,0,24,United-States,<=50K
46,Private,192963,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,2415,35,Philippines,>50K
19,Private,283945,10th,6,Never-married,Handlers-cleaners,Other-relative,White,Male,0,1602,45,United-States,<=50K
29,Private,191535,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,60,United-States,<=50K
46,Private,695411,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,44,United-States,<=50K
27,Private,195562,HS-grad,9,Never-married,Craft-repair,Own-child,Black,Male,0,0,20,United-States,<=50K
37,Private,277022,HS-grad,9,Never-married,Handlers-cleaners,Unmarried,White,Female,3887,0,40,Nicaragua,<=50K
20,Private,247794,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,84,United-States,<=50K
62,Private,202242,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,United-States,<=50K
21,Local-gov,102942,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,2001,40,United-States,<=50K
31,Private,87535,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,25,United-States,<=50K
47,Self-emp-not-inc,162236,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,<=50K
66,Local-gov,362165,Bachelors,13,Widowed,Prof-specialty,Not-in-family,Black,Female,0,2206,25,United-States,<=50K
29,Private,82242,Prof-school,15,Never-married,Prof-specialty,Unmarried,White,Male,27828,0,45,Germany,>50K
28,Private,27956,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,99,Philippines,<=50K
24,Private,218215,Assoc-voc,11,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K
51,Private,99316,12th,8,Divorced,Transport-moving,Unmarried,White,Male,0,0,50,United-States,<=50K
27,Private,311446,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,5178,0,40,United-States,>50K
42,Private,245565,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,12,England,<=50K
56,Self-emp-not-inc,48102,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1977,50,United-States,>50K
35,Private,275364,Bachelors,13,Divorced,Tech-support,Unmarried,White,Male,7430,0,40,Germany,>50K
62,Private,270092,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
65,Self-emp-not-inc,139960,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,10605,0,60,United-States,>50K
38,Private,167440,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,4508,0,40,United-States,<=50K
23,Private,239663,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,2597,0,50,United-States,<=50K
26,Private,403788,Assoc-acdm,12,Never-married,Other-service,Own-child,Black,Male,0,0,40,United-States,<=50K
34,Private,122616,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,84,United-States,>50K
31,Private,120672,11th,7,Divorced,Handlers-cleaners,Other-relative,Black,Male,0,1721,40,United-States,<=50K
64,Private,212838,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,65,United-States,>50K
59,Private,370615,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0,60,United-States,<=50K
56,Private,95763,10th,6,Divorced,Craft-repair,Not-in-family,White,Male,0,0,45,United-States,<=50K
17,Private,452406,11th,7,Never-married,Sales,Own-child,Black,Female,0,0,15,United-States,<=50K
58,Local-gov,311409,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Black,Male,7688,0,30,United-States,>50K
65,Private,170939,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,6723,0,40,United-States,<=50K
38,Private,100295,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,50,Canada,>50K
29,Private,193152,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,1408,40,United-States,<=50K
35,Private,320305,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,32,United-States,<=50K
66,Private,101607,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,10,United-States,<=50K
47,Private,179955,Some-college,10,Widowed,Transport-moving,Unmarried,White,Female,0,0,25,Outlying-US(Guam-USVI-etc),<=50K
23,Private,64520,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,30,United-States,<=50K
48,Private,169324,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,32,Haiti,<=50K
50,Private,283281,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,<=50K
45,Self-emp-inc,170871,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,55,United-States,>50K
66,State-gov,71075,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,55,United-States,<=50K
51,Private,115066,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,2547,40,United-States,>50K
22,Private,81145,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,25,United-States,<=50K
53,Private,73134,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,15024,0,60,United-States,>50K
49,Self-emp-inc,229737,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,37,United-States,>50K
32,Private,281540,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,United-States,<=50K
53,Local-gov,135102,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,2002,45,United-States,<=50K
51,Private,82566,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
31,Private,234976,11th,7,Never-married,Adm-clerical,Unmarried,White,Female,0,0,48,United-States,<=50K
60,Private,121319,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3137,0,40,Poland,<=50K
20,Private,39478,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,70,United-States,<=50K
57,Federal-gov,42298,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Black,Male,15024,0,40,United-States,>50K
29,Private,148431,Assoc-acdm,12,Married-civ-spouse,Sales,Wife,Other,Female,7688,0,45,United-States,>50K
28,Self-emp-not-inc,209205,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,40,United-States,>50K
35,Private,40135,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,2042,40,United-States,<=50K
49,Private,215389,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,48,United-States,<=50K
20,Private,41432,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,46,United-States,<=50K
32,Private,164190,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,30,United-States,<=50K
25,Private,323139,Bachelors,13,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,35,United-States,<=50K
72,Private,298070,Assoc-voc,11,Separated,Other-service,Unmarried,White,Female,6723,0,25,United-States,<=50K
57,Self-emp-not-inc,222216,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,60,United-States,<=50K
47,Private,296066,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
34,State-gov,118551,Bachelors,13,Married-civ-spouse,Tech-support,Own-child,White,Female,5178,0,25,Unknown,>50K
86,Private,149912,Masters,14,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
63,Private,131519,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
27,Private,177955,5th-6th,3,Never-married,Priv-house-serv,Other-relative,White,Female,2176,0,40,El-Salvador,<=50K
29,Private,299705,Some-college,10,Never-married,Handlers-cleaners,Unmarried,Black,Male,0,0,37,United-States,<=50K
46,Private,249935,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,70,United-States,<=50K
90,Private,87372,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,20051,0,72,United-States,>50K
17,Unknown,371316,10th,6,Never-married,Unknown,Own-child,White,Male,0,0,25,United-States,<=50K
23,Private,308205,Assoc-acdm,12,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,<=50K
48,Private,204990,HS-grad,9,Never-married,Tech-support,Unmarried,Black,Female,0,0,33,Jamaica,<=50K
35,Self-emp-not-inc,42044,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
42,Self-emp-not-inc,444134,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,15,United-States,<=50K
65,Private,361721,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,20,United-States,<=50K
35,Private,22055,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0,0,60,United-States,<=50K
47,Private,267205,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,Unknown,>50K
59,State-gov,398626,Doctorate,16,Divorced,Prof-specialty,Unmarried,White,Male,25236,0,45,United-States,>50K
